time_step,datetime,node,product,price,buy_qty,sell_qty,commitment_mw,pnl
815,2024-02-03 22:00:00,TH_SP15_GEN-APND,RegUp,1.90357,0.0,0.0,0.944271909999158,1.797487679717097
815,2024-02-03 22:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
815,2024-02-03 22:00:00,TH_SP15_GEN-APND,RegDown,5.14713,0.0,0.0,10.0,51.4713
815,2024-02-03 22:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
816,2024-02-03 23:00:00,TH_SP15_GEN-APND,SP15,40.78788,0.0,0.0,0.0,0.0
816,2024-02-03 23:00:00,TH_SP15_GEN-APND,RegUp,5.0,0.0,0.0,0.944271909999158,4.72135954999579
816,2024-02-03 23:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
816,2024-02-03 23:00:00,TH_SP15_GEN-APND,RegDown,6.637700000000001,0.0,0.0,10.0,66.37700000000001
816,2024-02-03 23:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
817,2024-02-04 00:00:00,TH_SP15_GEN-APND,SP15,42.86863,0.0,0.0,0.0,0.0
817,2024-02-04 00:00:00,TH_SP15_GEN-APND,RegUp,0.54793,0.0,0.0,0.944271909999158,0.5173949076458386
817,2024-02-04 00:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
817,2024-02-04 00:00:00,TH_SP15_GEN-APND,RegDown,4.78899,0.0,0.0,10.0,47.8899
817,2024-02-04 00:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
818,2024-02-04 01:00:00,TH_SP15_GEN-APND,SP15,42.26463,0.0,0.0,0.0,0.0
818,2024-02-04 01:00:00,TH_SP15_GEN-APND,RegUp,0.6712400000000001,0.0,0.0,0.944271909999158,0.6338330768678349
818,2024-02-04 01:00:00,TH_SP15_GEN-APND,Spin,0.4499999999999999,0.0,0.0,0.944271909999158,0.424922359499621
818,2024-02-04 01:00:00,TH_SP15_GEN-APND,RegDown,4.89157,0.0,0.0,10.0,48.9157
818,2024-02-04 01:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
819,2024-02-04 02:00:00,TH_SP15_GEN-APND,SP15,41.4958,0.0,0.0,0.0,0.0
819,2024-02-04 02:00:00,TH_SP15_GEN-APND,RegUp,0.72997,0.0,0.0,0.944271909999158,0.6892901661420854
819,2024-02-04 02:00:00,TH_SP15_GEN-APND,Spin,0.45,0.0,0.0,0.944271909999158,0.4249223594996211
819,2024-02-04 02:00:00,TH_SP15_GEN-APND,RegDown,5.0,0.0,0.0,10.0,50.0
819,2024-02-04 02:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
820,2024-02-04 03:00:00,TH_SP15_GEN-APND,SP15,41.21577,0.0,0.0,0.0,0.0
820,2024-02-04 03:00:00,TH_SP15_GEN-APND,RegUp,0.74011,0.0,0.0,0.944271909999158,0.6988650833094768
820,2024-02-04 03:00:00,TH_SP15_GEN-APND,Spin,0.45,0.0,0.0,0.944271909999158,0.4249223594996211
820,2024-02-04 03:00:00,TH_SP15_GEN-APND,RegDown,5.0241,0.0,0.0,10.0,50.241
820,2024-02-04 03:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
821,2024-02-04 04:00:00,TH_SP15_GEN-APND,SP15,40.56855,0.0,0.0,0.0,0.0
821,2024-02-04 04:00:00,TH_SP15_GEN-APND,RegUp,0.95729,0.0,0.0,0.944271909999158,0.9039420567230939
821,2024-02-04 04:00:00,TH_SP15_GEN-APND,Spin,0.4499999999999999,0.0,0.0,0.944271909999158,0.424922359499621
821,2024-02-04 04:00:00,TH_SP15_GEN-APND,RegDown,5.0,0.0,0.0,10.0,50.0
821,2024-02-04 04:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
822,2024-02-04 05:00:00,TH_SP15_GEN-APND,SP15,42.00867,0.0,0.0,0.0,0.0
822,2024-02-04 05:00:00,TH_SP15_GEN-APND,RegUp,0.87617,0.0,0.0,0.944271909999158,0.8273427193839623
822,2024-02-04 05:00:00,TH_SP15_GEN-APND,Spin,0.4499999999999999,0.0,0.0,0.944271909999158,0.424922359499621
822,2024-02-04 05:00:00,TH_SP15_GEN-APND,RegDown,5.04,0.0,0.0,10.0,50.4
822,2024-02-04 05:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
823,2024-02-04 06:00:00,TH_SP15_GEN-APND,SP15,43.27819,0.0,0.0,0.0,0.0
823,2024-02-04 06:00:00,TH_SP15_GEN-APND,RegUp,0.83197,0.0,0.0,0.944271909999158,0.7856059009619994
823,2024-02-04 06:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
823,2024-02-04 06:00:00,TH_SP15_GEN-APND,RegDown,5.72,0.0,0.0,10.0,57.199999999999996
823,2024-02-04 06:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
824,2024-02-04 07:00:00,TH_SP15_GEN-APND,SP15,38.3287,0.0,0.0,0.0,0.0
824,2024-02-04 07:00:00,TH_SP15_GEN-APND,RegUp,0.9524,0.0,0.0,0.944271909999158,0.8993245670831981
824,2024-02-04 07:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
824,2024-02-04 07:00:00,TH_SP15_GEN-APND,RegDown,12.69484,0.0,0.0,10.0,126.94839999999999
824,2024-02-04 07:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
825,2024-02-04 08:00:00,TH_SP15_GEN-APND,SP15,34.96367,0.0,0.0,0.0,0.0
825,2024-02-04 08:00:00,TH_SP15_GEN-APND,RegUp,2.38582,0.0,0.0,0.944271909999158,2.252862808314191
825,2024-02-04 08:00:00,TH_SP15_GEN-APND,Spin,1.30769,0.0,0.0,0.944271909999158,1.2348149339867989
825,2024-02-04 08:00:00,TH_SP15_GEN-APND,RegDown,5.0,0.0,0.0,10.0,50.0
825,2024-02-04 08:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
826,2024-02-04 09:00:00,TH_SP15_GEN-APND,SP15,29.39779,0.0,0.0,0.0,0.0
